DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,schedule,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2020-09,204894,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2020-10,143938,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2020-11,85775,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2020-12,157565,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2021-01,104599,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2021-02,47113,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2021-03,58005,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2021-04,62258,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2021-05,83780,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2021-06,175166,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2021-07,383436,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2021-08,675245,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2021-09,719746,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2021-10,825991,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2021-11,754723,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2021-12,692674,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2022-01,530890,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2022-02,755552,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2022-03,1021336,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2022-04,1402506,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2022-05,1505435,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2022-06,1708390,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IE,2022-07,1797862,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2020-01,206723,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2020-02,212315,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2020-03,123756,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2020-04,3386,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2020-05,7381,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2020-06,23136,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2020-07,74483,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2020-08,84548,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2020-09,26477,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2020-10,16115,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2020-11,10833,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2020-12,21292,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2021-01,20958,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2021-02,18148,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2021-03,23065,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2021-04,20333,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2021-05,37111,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2021-06,84520,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2021-07,190602,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2021-08,230484,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2021-09,189597,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2021-10,187697,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2021-11,145821,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2021-12,140769,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2022-01,109190,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2022-02,127120,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2022-03,172855,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2022-04,215041,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2022-05,259583,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2022-06,365821,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2022-07,449086,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2022-08,448292,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2022-09,360318,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IS,2022-10,325980,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2020-01,6190106,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2020-02,5536432,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2020-03,1029616,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2020-04,47665,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2020-05,96699,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2020-06,519889,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2020-07,2490128,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2020-08,3795813,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2020-09,2894643,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2020-10,2184516,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2020-11,710760,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2020-12,906674,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2021-01,774987,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2021-02,657025,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2021-03,799697,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2021-04,1042904,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2021-05,1555513,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2021-06,3256605,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2021-07,5507240,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2021-08,6409265,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2021-09,5448038,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2021-10,5389755,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2021-11,4599891,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2021-12,4335800,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2022-01,3043179,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2022-02,3531517,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2022-03,4870330,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2022-04,6696333,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2022-05,7564999,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2022-06,8596120,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,IT,2022-07,9479724,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2020-01,242254,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2020-02,219449,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2020-03,93546,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2020-04,397,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2020-05,2173,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2020-06,18604,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2020-07,72961,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2020-08,113175,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2020-09,59550,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2020-10,39833,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2020-11,21111,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2020-12,22111,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2021-01,30861,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2021-02,18071,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2021-03,25811,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2021-04,33666,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2021-05,40221,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2021-06,82583,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2021-07,147419,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2021-08,192001,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2021-09,171633,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2021-10,186508,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2021-11,149511,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2021-12,132545,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2022-01,136046,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2022-02,125589,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2022-03,157610,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2022-04,225245,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2022-05,262548,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2022-06,279507,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2022-07,275133,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LT,2022-08,295521,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2020-01,138208,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2020-02,150115,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2020-03,58543,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2020-04,6,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2020-05,1089,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2020-06,19882,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2020-07,76803,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2020-08,88026,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2020-09,57123,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2020-10,49917,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2020-11,24578,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2020-12,45386,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2021-01,23519,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2021-02,17933,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2021-03,23283,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2021-04,40254,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2021-05,58941,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2021-06,77408,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2021-07,134509,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2021-08,142357,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2021-09,121373,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2021-10,137752,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2021-11,105927,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2021-12,119698,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2022-01,65966,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2022-02,99965,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2022-03,122004,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2022-04,175116,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2022-05,196038,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2022-06,207630,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2022-07,236271,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2022-08,219083,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2022-09,199018,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LU,2022-10,200867,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2020-01,272719,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2020-02,242717,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2020-03,114316,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2020-04,1381,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2020-05,4361,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2020-06,24522,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2020-07,83112,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2020-08,98790,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2020-09,59748,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2020-10,44845,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2020-11,25503,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2020-12,23334,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2021-01,28394,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2021-02,12211,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2021-03,16365,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2021-04,27082,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2021-05,43259,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2021-06,76988,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2021-07,138488,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2021-08,200420,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2021-09,173422,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2021-10,177457,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2021-11,134975,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2021-12,144221,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2022-01,129282,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2022-02,112639,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2022-03,153724,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2022-04,211235,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2022-05,234012,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2022-06,272468,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2022-07,293069,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2022-08,293997,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,LV,2022-09,276263,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,ME,2020-01,52169,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,ME,2020-02,44567,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,ME,2020-03,20440,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,ME,2020-04,1257,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,ME,2020-05,423,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD_DEP,TOTAL,TOT,ME,2020-06,1797,
